1 1 0.0
1 2 1.30896747035
1 3 1.1801074901
1 4 1.41230976666
1 5 1.41139427109
1 6 1.39301202623
1 7 1.41209155322
1 8 1.3789903102
1 9 1.40892848116
1 10 1.38914535247
1 11 1.40198604043
1 12 1.41421356237
1 13 1.40593809823
1 14 1.40593809823
1 15 1.4012926207
1 16 1.4012926207
1 17 1.40344126153
1 18 1.40344126153
1 19 1.39070023155
1 20 1.39070023155
1 21 1.39214462802
1 22 1.4126565939
1 23 1.40028671071
1 24 1.40013106715
1 25 1.4085212523
1 26 1.41245181117
1 27 1.41165760065
1 28 1.4057443738
1 29 1.4046443869
1 30 1.41421356237
2 2 0.0
2 3 1.2839218133
2 4 1.39440781966
2 5 1.37556256051
2 6 1.39088176786
2 7 1.38363915698
2 8 1.3931495488
2 9 1.4064814498
2 10 1.39916946268
2 11 1.39203614517
2 12 1.40818761725
2 13 1.39792283358
2 14 1.39792283358
2 15 1.39743708944
2 16 1.39743708944
2 17 1.39943793956
2 18 1.39943793956
2 19 1.39159361595
2 20 1.39159361595
2 21 1.3929595703
2 22 1.40472454738
2 23 1.38623694361
2 24 1.39678995303
2 25 1.38960889185
2 26 1.3942551425
2 27 1.41005974539
2 28 1.39256141868
2 29 1.39528407238
2 30 1.40783894133
3 3 0.0
3 4 1.40618332905
3 5 1.39513769779
3 6 1.39808776603
3 7 1.39603396756
3 8 1.35585333305
3 9 1.41287910581
3 10 1.41421356237
3 11 1.40397948582
3 12 1.41198794843
3 13 1.41301382556
3 14 1.41301382556
3 15 1.40989755734
3 16 1.40989755734
3 17 1.41262466559
3 18 1.41262466559
3 19 1.40542069648
3 20 1.40542069648
3 21 1.39725871216
3 22 1.40744809012
3 23 1.39536961186
3 24 1.40586279859
3 25 1.39198216316
3 26 1.40402447879
3 27 1.40738536269
3 28 1.4020100957
3 29 1.39115867607
3 30 1.40065246974
4 4 0.0
4 5 1.40539944445
4 6 1.40454845618
4 7 1.39327286293
4 8 1.40936974077
4 9 1.41235696907
4 10 1.41379406903
4 11 1.39344634354
4 12 1.41100615334
4 13 1.39240634888
4 14 1.39240634888
4 15 1.40952572319
4 16 1.40952572319
4 17 1.40469500057
4 18 1.40469500057
4 19 1.38816566374
4 20 1.38816566374
4 21 1.40233318207
4 22 1.4074501443
4 23 1.40315676343
4 24 1.40485091966
4 25 1.40867899804
4 26 1.41080095813
4 27 1.41164556107
4 28 1.40752697812
4 29 1.40865364203
4 30 1.41332694323
5 5 0.0
5 6 1.38958483324
5 7 1.40476842164
5 8 1.38292321631
5 9 1.14664112391
5 10 1.40858475672
5 11 1.40396605244
5 12 1.40992185304
5 13 1.40977214263
5 14 1.40977214263
5 15 1.40339339004
5 16 1.40339339004
5 17 1.40212006496
5 18 1.40212006496
5 19 1.40440947049
5 20 1.40440947049
5 21 1.39417804577
5 22 1.41042765625
5 23 1.40444376944
5 24 1.39932204797
5 25 1.41115706857
5 26 1.41178929168
5 27 1.41268284498
5 28 1.40496240135
5 29 1.40554151265
5 30 1.41214390502
6 6 0.0
6 7 1.39621835207
6 8 1.40829667469
6 9 1.41217989138
6 10 1.40672766342
6 11 1.3644395298
6 12 1.41184927112
6 13 1.40073182291
6 14 1.40073182291
6 15 1.39272920602
6 16 1.39272920602
6 17 1.35297275903
6 18 1.35297275903
6 19 1.38602130891
6 20 1.38602130891
6 21 1.35526133027
6 22 1.38923213562
6 23 1.38602849896
6 24 1.36730342035
6 25 1.38649559788
6 26 1.41172051273
6 27 1.40498987821
6 28 1.38741487965
6 29 1.38528147951
6 30 1.40795299411
7 7 0.0
7 8 1.37896051822
7 9 1.39766516451
7 10 1.41087246186
7 11 1.3989894941
7 12 1.41421356237
7 13 1.41195855442
7 14 1.41195855442
7 15 1.40794759649
7 16 1.40794759649
7 17 1.40454486804
7 18 1.40454486804
7 19 1.41099350728
7 20 1.41099350728
7 21 1.38802439171
7 22 1.40380018875
7 23 1.40647375496
7 24 1.40765349586
7 25 1.40937013045
7 26 1.40913336274
7 27 1.40333507731
7 28 1.40095940509
7 29 1.40373374662
7 30 1.41251735879
8 8 0.0
8 9 1.40701639121
8 10 1.40030378497
8 11 1.39487738673
8 12 1.41282437674
8 13 1.41235814481
8 14 1.41235814481
8 15 1.41140925567
8 16 1.41140925567
8 17 1.40845010448
8 18 1.40845010448
8 19 1.41170113191
8 20 1.41170113191
8 21 1.39758969551
8 22 1.41086120066
8 23 1.40540679727
8 24 1.40871118509
8 25 1.40831026967
8 26 1.412062637
8 27 1.41213381361
8 28 1.40646805283
8 29 1.41251969332
8 30 1.41421356237
9 9 0.0
9 10 1.41175961387
9 11 1.39910317538
9 12 1.41227463171
9 13 1.40477400899
9 14 1.40477400899
9 15 1.41421356237
9 16 1.41421356237
9 17 1.40807833918
9 18 1.40807833918
9 19 1.40757190308
9 20 1.40757190308
9 21 1.40322715904
9 22 1.41421356237
9 23 1.39339300018
9 24 1.40714573477
9 25 1.41299156794
9 26 1.40370984078
9 27 1.41354527202
9 28 1.41421356237
9 29 1.40491945908
9 30 1.41421356237
10 10 0.0
10 11 1.39896500626
10 12 1.41421356237
10 13 1.41246328209
10 14 1.41246328209
10 15 1.39590139361
10 16 1.39590139361
10 17 1.40421570896
10 18 1.40421570896
10 19 1.40517533597
10 20 1.40517533597
10 21 1.39835775748
10 22 1.41152265639
10 23 1.40161903917
10 24 1.38254757461
10 25 1.41421356237
10 26 1.40737331515
10 27 1.40908454355
10 28 1.40440321466
10 29 1.40911461377
10 30 1.41115949805
11 11 0.0
11 12 1.40415587902
11 13 1.38793382349
11 14 1.38793382349
11 15 1.3923471752
11 16 1.3923471752
11 17 1.37928099474
11 18 1.37928099474
11 19 1.38751153477
11 20 1.38751153477
11 21 1.36427157273
11 22 1.41125196886
11 23 1.39746514381
11 24 1.39215909235
11 25 1.4056613694
11 26 1.41076773903
11 27 1.41003761896
11 28 1.38903418424
11 29 1.39618767188
11 30 1.41303776747
12 12 0.0
12 13 1.4132225793
12 14 1.4132225793
12 15 1.39623840995
12 16 1.39623840995
12 17 1.38651521521
12 18 1.38651521521
12 19 1.4130095072
12 20 1.4130095072
12 21 1.40098788054
12 22 1.40530303662
12 23 1.40725945299
12 24 1.38444185037
12 25 1.41421356237
12 26 1.40417406021
12 27 1.40452874646
12 28 1.39940754663
12 29 1.4020513865
12 30 1.35606591318
13 13 0.0
13 14 6.7356928943e-16
13 15 1.37372904372
13 16 1.37372904372
13 17 1.38407904495
13 18 1.38407904495
13 19 1.38111248615
13 20 1.38111248615
13 21 1.38773921452
13 22 1.40839823849
13 23 1.40483133673
13 24 1.39518088742
13 25 1.40058421682
13 26 1.40910187387
13 27 1.40734612825
13 28 1.40826825382
13 29 1.4072207442
13 30 1.41421356237
14 14 0.0
14 15 1.37372904372
14 16 1.37372904372
14 17 1.38407904495
14 18 1.38407904495
14 19 1.38111248615
14 20 1.38111248615
14 21 1.38773921452
14 22 1.40839823849
14 23 1.40483133673
14 24 1.39518088742
14 25 1.40058421682
14 26 1.40910187387
14 27 1.40734612825
14 28 1.40826825382
14 29 1.4072207442
14 30 1.41421356237
15 15 0.0
15 16 1.02669267451e-15
15 17 1.37214734061
15 18 1.37214734061
15 19 1.39180698022
15 20 1.39180698022
15 21 1.39259782714
15 22 1.41088745379
15 23 1.40303003561
15 24 1.38406587353
15 25 1.40953932648
15 26 1.40892556045
15 27 1.41421356237
